Date & Time,use [kW],gen [kW],FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW],MasterLights [kW],DuctHeaterHRV [kW]
2015-01-01 08:30:00,0.0,0.0,0.089479444,0.069318333,7.7778e-05,6.2222e-05,5e-05,1.6111e-05,0.011619444,0.004785,0.013258333,0.009087778,0.034069444
2015-01-01 09:00:00,0.0,0.0,0.187148889,0.028548889,0.000382778,9.1111e-05,6.7222e-05,1.6667e-05,0.011169444,0.004790556,0.013144444,0.009082222,0.035322222
2015-01-01 09:30:00,0.0,0.0,0.231866111,0.056560556,0.000327778,9.6667e-05,6.7222e-05,1.7222e-05,0.01143,0.004744444,0.012912778,0.008973889,0.033141667
2015-01-01 10:00:00,0.0,0.0,0.128267222,0.061543889,0.000127222,7.4444e-05,5.8333e-05,1.5556e-05,0.011293333,0.004725556,0.012853889,0.008914444,0.036488333
2015-01-01 10:30:00,0.0,0.0,0.246419444,0.016281667,0.000403889,0.000102222,7.3333e-05,1.7222e-05,0.011312778,0.004736667,0.012842222,0.008943333,0.033738333
2015-01-01 11:00:00,0.0,0.0,0.11017,0.084321111,8.9444e-05,6.7778e-05,5.5556e-05,1.5e-05,0.011142222,0.00471,0.012808889,0.008897778,0.036091111
2015-01-01 11:30:00,0.0,0.0,0.229715556,0.028375556,0.000320556,9.9444e-05,7.1667e-05,1.7222e-05,0.011188333,0.004717778,0.012731667,0.008904444,0.034300556
2015-01-01 12:00:00,0.0,0.0,0.097752222,0.056028333,6.3333e-05,6.7222e-05,5.3889e-05,1.5e-05,0.011388889,0.004723889,0.012896667,0.008932778,0.036338889
2015-01-01 12:30:00,0.0,0.0,0.221693333,0.063860556,0.000317222,9.7222e-05,6.8333e-05,1.6667e-05,0.011410556,0.004737778,0.012913333,0.008966667,0.033973333
2015-01-01 13:00:00,0.0,0.0,0.072001667,0.024328333,3.1667e-05,6.0556e-05,5.1667e-05,1.5556e-05,0.011412778,0.004738889,0.012963889,0.008968889,0.036026111
2015-01-01 13:30:00,0.0,0.0,0.130697778,0.080979444,0.00012,7.3333e-05,5.5e-05,1.5556e-05,0.011341667,0.004727222,0.012858889,0.008920556,0.035026111
2015-01-01 14:00:00,0.0,0.0,0.008357778,0.023552222,2.778e-06,4.5e-05,4.2778e-05,1.5e-05,0.011490556,0.004741111,0.013024444,0.008948333,0.034125556
2015-01-01 14:30:00,0.0,0.0,0.111208333,0.049820556,0.0001,6.9444e-05,5.3889e-05,1.6111e-05,0.011381667,0.004723333,0.012855,0.008903889,0.034935556
2015-01-01 15:00:00,0.0,0.0,0.029483333,0.096924444,2.3333e-05,4.6667e-05,4.1667e-05,1.5e-05,0.011357778,0.004697222,0.012823889,0.008852778,0.034128889
2015-01-01 15:30:00,0.0,0.0,0.119188333,0.081440556,0.000103333,7e-05,5.3333e-05,1.5556e-05,0.011324444,0.0047,0.012768333,0.008858333,0.034756667
2015-01-01 16:00:00,0.0,0.0,0.011298333,0.114354444,5.556e-06,4.1667e-05,3.7778e-05,1.4444e-05,0.011320556,0.004694444,0.012811667,0.00883,0.034035
2015-01-01 16:30:00,0.0,0.0,0.131641111,0.067919444,0.000115556,7.4444e-05,5.6667e-05,1.6111e-05,0.011231667,0.004666111,0.012605,0.008774444,0.03471
2015-01-01 17:00:00,0.0,0.0,0.128568333,0.058235,0.00024,7.3889e-05,5.6667e-05,1.7222e-05,0.011305,0.004667222,0.012658889,0.0088,0.034725556
2015-01-01 17:30:00,0.0,0.0,0.20232,0.036542222,0.000271111,9.3333e-05,6.6667e-05,1.6667e-05,0.011292778,0.004683333,0.012655,0.008831667,0.034998333
2015-01-01 18:00:00,0.0,0.0,0.14822,0.084228333,0.000163889,7.7778e-05,5.7778e-05,1.6111e-05,0.011308333,0.004674444,0.012705556,0.008821111,0.035272222
2015-01-01 18:30:00,0.0,0.0,0.203180556,0.010414444,0.000267778,9.5556e-05,6.8333e-05,1.6111e-05,0.011280556,0.004693333,0.01272,0.008843333,0.034929444
2015-01-01 19:00:00,0.0,0.0,0.176345,0.080718333,0.000220556,8.3333e-05,6.1111e-05,1.6667e-05,0.011252222,0.004669444,0.012693889,0.008813333,0.034356111
2015-01-01 19:30:00,0.0,0.0,0.163764444,0.039013889,0.000195556,8.5e-05,6.3333e-05,1.5e-05,0.011271667,0.004682222,0.012697222,0.008825556,0.035925556
2015-01-01 20:00:00,0.0,0.0,0.193028333,0.047488333,0.000252222,8.8889e-05,6.4444e-05,1.6667e-05,0.011220556,0.004687778,0.012731111,0.00883,0.033727222
2015-01-01 20:30:00,0.0,0.0,0.16525,0.070893333,0.000201667,8.3889e-05,6.1111e-05,1.5556e-05,0.01122,0.004688889,0.012761111,0.008845556,0.035978889
2015-01-01 21:00:00,0.0,0.0,0.209548333,0.017494444,0.000346111,9.3889e-05,6.8889e-05,1.6111e-05,0.011258333,0.004717222,0.012820556,0.008895,0.033416111
2015-01-01 21:30:00,0.0,0.0,0.029677778,0.086430556,2.3333e-05,4.9444e-05,4.5e-05,1.5e-05,0.011258333,0.004698333,0.012930556,0.008882778,0.035966667
2015-01-01 22:00:00,0.0,0.0,0.16822,0.021794444,0.000146667,8.1667e-05,6.1667e-05,1.7778e-05,0.011138889,0.004675556,0.012636111,0.008821667,0.03335
2015-01-01 22:30:00,0.0,0.0,0.051370556,0.063226667,4.4444e-05,5.3333e-05,4.5e-05,1.5e-05,0.011280556,0.004683889,0.012810556,0.008859444,0.034218333
2015-01-01 23:00:00,0.0,0.0,0.088822222,0.053444444,8e-05,6.2222e-05,5e-05,1.6111e-05,0.011247778,0.004687778,0.012719444,0.008847778,0.034256667
2015-01-01 23:30:00,0.0,0.0,0.093781667,0.022895556,8.0556e-05,6.5556e-05,5.3889e-05,1.6667e-05,0.011298889,0.004703333,0.012822222,0.008922222,0.035031111
2015-01-02 00:00:00,0.0,0.0,0.064905556,0.085502778,5.7222e-05,5.6111e-05,4.7778e-05,1.5556e-05,0.011314444,0.004721667,0.012902778,0.008911667,0.033949444
2015-01-02 00:30:00,0.0,0.0,0.126255556,0.014579444,0.000108889,7.3889e-05,5.7222e-05,1.7222e-05,0.011255556,0.004748333,0.012832222,0.00893,0.03498
2015-01-02 01:00:00,0.0,0.0,0.053618333,0.075832778,5.9444e-05,5.2778e-05,4.6111e-05,1.5556e-05,0.01135,0.004731667,0.012882222,0.008948889,0.033952778
2015-01-02 01:30:00,0.0,0.0,0.238106111,0.038568333,0.00034,0.0001,6.9444e-05,1.7222e-05,0.011433889,0.004784444,0.013006111,0.009083889,0.033632778
2015-01-02 02:00:00,0.0,0.0,0.087642778,0.051267778,4e-05,6.4444e-05,5.3889e-05,1.6667e-05,0.01148,0.00478,0.013137222,0.009087222,0.036076667
2015-01-02 02:30:00,0.0,0.0,0.250927778,0.065896667,0.000370556,0.000103333,6.9444e-05,1.8333e-05,0.011502778,0.004802222,0.013165,0.009141667,0.034124444
2015-01-02 03:00:00,0.0,0.0,0.097543333,0.023505,6e-05,6.8333e-05,5.6111e-05,1.5e-05,0.011450556,0.004792778,0.013173889,0.009108333,0.03541
2015-01-02 03:30:00,0.0,0.0,0.242786111,0.087182778,0.000356667,0.000100556,7.0556e-05,1.6667e-05,0.011426111,0.004784444,0.0131,0.009088889,0.034750556
2015-01-02 04:00:00,0.0,0.0,0.100087778,0.013595556,6.5e-05,7e-05,5.7222e-05,1.6667e-05,0.011475,0.004786111,0.013101111,0.009065556,0.035616667
2015-01-02 04:30:00,0.0,0.0,0.246402778,0.074151111,0.000402222,0.000100556,7.0556e-05,1.6667e-05,0.011382222,0.004767778,0.012925556,0.00901,0.034093333
2015-01-02 05:00:00,0.0,0.0,0.079776111,0.043760556,5.3889e-05,6.1667e-05,5.2778e-05,1.5e-05,0.01134,0.004742222,0.01289,0.008948889,0.034965
2015-01-02 05:30:00,0.0,0.0,0.149043889,0.044799444,0.000128889,7.8333e-05,6e-05,1.6111e-05,0.011341667,0.004746667,0.012945556,0.009002778,0.034531667
2015-01-02 06:00:00,0.0,0.0,0.033541111,0.074656667,2.5556e-05,4.7778e-05,4.3889e-05,1.5556e-05,0.011281111,0.00472,0.012896111,0.008927222,0.033467222
2015-01-02 06:30:00,0.0,0.0,0.08096,0.010704444,6.7222e-05,6.4444e-05,5.3333e-05,1.4444e-05,0.011326111,0.004711111,0.012723333,0.008863333,0.035023333
2015-01-02 07:00:00,0.0,0.0,0.076002222,0.081485556,6.5e-05,5.7778e-05,4.7778e-05,1.5556e-05,0.011392222,0.004708889,0.012783333,0.008877222,0.033722222
2015-01-02 07:30:00,0.0,0.0,0.092203889,0.034242778,8.8889e-05,7.9444e-05,5.1111e-05,1.5e-05,0.011294444,0.004681667,0.012638333,0.00882,0.034211667
2015-01-02 08:00:00,0.0,0.0,0.072118889,0.077303889,7.1111e-05,5.9444e-05,3.8333e-05,1.3333e-05,0.011257222,0.004633889,0.012632222,0.022427778,0.034363333
2015-01-02 08:30:00,0.0,0.0,0.044873889,0.111532778,4.2778e-05,7.8333e-05,2.8889e-05,1.3333e-05,0.011394444,0.007228333,0.013035,0.139488333,0.034494444
2015-01-02 09:00:00,0.0,0.0,0.171675556,0.059928889,0.000198333,4.2222e-05,1e-05,1.5556e-05,0.011317778,0.004752222,0.012924444,0.139021667,0.033774444
2015-01-02 09:30:00,0.0,0.0,0.08661,0.125128889,3.2222e-05,5.6667e-05,1.4444e-05,1.6667e-05,0.011432222,0.004758889,0.012983889,0.139366667,0.036017222
2015-01-02 10:00:00,0.0,0.0,0.220170556,0.071609444,0.000315556,3.8333e-05,6.667e-06,1.6111e-05,0.011377222,0.004758889,0.012900556,0.139351667,0.032837778
2015-01-02 10:30:00,0.0,0.0,0.086243333,0.103427778,4.5556e-05,0.000107222,2.3889e-05,1.2222e-05,0.010991667,0.004742222,0.012971667,0.138485556,0.036112778
2015-01-02 11:00:00,0.0,0.0,0.106537222,0.102245556,8.8333e-05,0.000161667,1.1667e-05,6.667e-06,0.011267778,0.00474,0.012888333,0.138645556,0.036065
2015-01-02 11:30:00,0.0,0.0,0.196411667,0.071017222,0.000268889,0.000132222,2.222e-06,7.222e-06,0.011318333,0.00473,0.012928889,0.139702222,0.033132222
2015-01-02 12:00:00,0.0,0.0,0.087025,0.126314444,4.8333e-05,7.5556e-05,2.1667e-05,1.4444e-05,0.011453889,0.004542778,0.013107222,0.140572222,0.036162222
2015-01-02 12:30:00,0.0,0.0,0.223958889,0.057381111,0.000323333,3.0556e-05,4.444e-06,1.5556e-05,0.011470556,0.004566111,0.013055556,0.140827778,0.034585
2015-01-02 13:00:00,0.0,0.0,0.158633333,0.116683889,0.000223889,5.3889e-05,1.6667e-05,1.5e-05,0.011411111,0.004538889,0.012949444,0.140041667,0.032296111
2015-01-02 13:30:00,0.0,0.0,0.008803333,0.087246111,4.444e-06,8.7222e-05,3.0556e-05,1.3889e-05,0.011420556,0.004522778,0.013017222,0.139690556,0.034900556
2015-01-02 14:00:00,0.0,0.0,0.139488889,0.083906667,0.000139444,3.8889e-05,6.111e-06,1.6667e-05,0.011397778,0.007296667,0.01307,0.121853333,0.03429
2015-01-02 14:30:00,0.0,0.0,0.056042778,0.121257222,5.2778e-05,6.1111e-05,4.0556e-05,1.4444e-05,0.011389444,0.004700556,0.012992778,0.008932222,0.033378333
2015-01-02 15:00:00,0.0,0.0,0.008769444,0.052895,5e-06,5.4444e-05,3.9444e-05,1.4444e-05,0.011405556,0.004686111,0.012907778,0.008905,0.034555
2015-01-02 15:30:00,0.0,0.0,0.110455,0.123205,0.000113333,7.7778e-05,4.7778e-05,1.5556e-05,0.011427778,0.004706111,0.012938889,0.008942778,0.034765
2015-01-02 16:00:00,0.0,0.0,0.014832778,0.042581111,1.0556e-05,4.5556e-05,4.1667e-05,1.2778e-05,0.011345,0.004682778,0.012800556,0.008880556,0.034055
2015-01-02 16:30:00,0.0,0.0,0.146296667,0.047777778,0.000129444,7.7778e-05,5.8889e-05,1.7778e-05,0.011234444,0.004667222,0.012613333,0.008832222,0.035359444
2015-01-02 17:00:00,0.0,0.0,0.059995556,0.068622778,5e-05,5.5e-05,4.7778e-05,1.5e-05,0.011184444,0.004644444,0.012611667,0.008786667,0.034236667
2015-01-02 17:30:00,0.0,0.0,0.177782222,0.008537778,0.000219444,8.8333e-05,6.6111e-05,1.6667e-05,0.011172778,0.004654444,0.012553889,0.008824444,0.035905
2015-01-02 18:00:00,0.0,0.0,0.223531111,0.154298889,0.000327778,9e-05,6.1667e-05,1.6667e-05,0.011295556,0.004660556,0.012668889,0.008851111,0.032368333
2015-01-02 18:30:00,0.0,0.0,0.10839,0.067299444,8.7222e-05,7.0556e-05,5.5e-05,1.6667e-05,0.011328333,0.004678889,0.012761111,0.008894444,0.036327778
2015-01-02 19:00:00,0.0,0.0,0.248223333,0.110789444,0.000371667,0.000100556,6.8333e-05,1.8333e-05,0.011416667,0.004721111,0.012867778,0.00898,0.033361667
2015-01-02 19:30:00,0.0,0.0,0.147431111,0.029382778,0.000163889,7.8333e-05,6.1667e-05,1.6111e-05,0.011398889,0.004740556,0.013023333,0.009011667,0.034142778
2015-01-02 20:00:00,0.0,0.0,0.188323333,0.092267222,0.000250556,8.9444e-05,6.4444e-05,1.6667e-05,0.011341667,0.004733333,0.013054444,0.009039444,0.0358
2015-01-02 20:30:00,0.0,0.0,0.191187222,0.021252222,0.00025,8.7778e-05,6.5e-05,1.7222e-05,0.011386111,0.004753333,0.013028333,0.009026667,0.032407222
2015-01-02 21:00:00,0.0,0.0,0.103281111,0.074737222,6.7778e-05,7e-05,5.5e-05,1.6111e-05,0.011461667,0.004747222,0.013151667,0.009065556,0.036900556
2015-01-02 21:30:00,0.0,0.0,0.131562222,0.048229444,0.000121111,7.5e-05,5.7222e-05,1.7222e-05,0.011495556,0.004772222,0.013218333,0.009101111,0.035401667
2015-01-02 22:00:00,0.0,0.0,0.008314444,0.043610556,2.778e-06,4.3333e-05,4.2222e-05,1.6111e-05,0.01145,0.004753333,0.013143889,0.009032778,0.034508889
2015-01-02 22:30:00,0.0,0.0,0.148741111,0.075508333,0.000141111,7.8889e-05,5.7778e-05,1.6667e-05,0.011388889,0.004756667,0.013085556,0.009078333,0.03643
2015-01-02 23:00:00,0.0,0.0,0.025937778,0.012811111,2.0556e-05,5e-05,4.5e-05,1.5556e-05,0.011436111,0.004767778,0.013125556,0.009079444,0.034391667
2015-01-02 23:30:00,0.0,0.0,0.091201667,0.074516667,8.3889e-05,6.4444e-05,5.1111e-05,1.6111e-05,0.011488889,0.004766667,0.013114444,0.009091667,0.036048333
2015-01-03 00:00:00,0.0,0.0,0.094058889,0.039294444,8.2778e-05,6.6111e-05,5.4444e-05,1.6111e-05,0.011443333,0.004756667,0.01308,0.009067222,0.03572
2015-01-03 00:30:00,0.0,0.0,0.039001667,0.049312778,3.3333e-05,5.2222e-05,4.5556e-05,1.6667e-05,0.01149,0.004773333,0.013184444,0.009083333,0.035292222
2015-01-03 01:00:00,0.0,0.0,0.181621667,0.068482778,0.000192778,8.4444e-05,6.0556e-05,1.8333e-05,0.011401667,0.004763889,0.013002778,0.009056667,0.03506
2015-01-03 01:30:00,0.0,0.0,0.105835,0.018722222,7.8889e-05,7.0556e-05,5.6111e-05,1.6667e-05,0.011441667,0.004791111,0.013156667,0.009113889,0.036520556
2015-01-03 02:00:00,0.0,0.0,0.252045,0.085450556,0.000378333,9.9444e-05,6.7778e-05,1.8333e-05,0.011448889,0.004779444,0.013088333,0.009101667,0.034139444
2015-01-03 02:30:00,0.0,0.0,0.114676667,0.020197778,9.8333e-05,7.1667e-05,5.5556e-05,1.6111e-05,0.011511667,0.004791667,0.013192222,0.009111667,0.035896111
2015-01-03 03:00:00,0.0,0.0,0.253362222,0.069826111,0.000383333,0.000100556,6.9444e-05,1.7778e-05,0.011488333,0.004792222,0.013143333,0.009123333,0.034833889
2015-01-03 03:30:00,0.0,0.0,0.122643889,0.04771,0.000113889,7.0556e-05,5.6111e-05,1.7222e-05,0.011508889,0.004789444,0.013205556,0.009116111,0.035192778
2015-01-03 04:00:00,0.0,0.0,0.213531667,0.042447222,0.000296111,9.5556e-05,6.8889e-05,1.6667e-05,0.011465,0.004802778,0.013167222,0.009144444,0.036015
2015-01-03 04:30:00,0.0,0.0,0.187660556,0.075681667,0.000244444,8.6111e-05,6.2778e-05,1.6667e-05,0.011417778,0.004776667,0.013110556,0.009096667,0.034409444
2015-01-03 05:00:00,0.0,0.0,0.1292,0.014943333,0.000113889,7.6667e-05,5.9444e-05,1.6667e-05,0.011448889,0.004771667,0.013066667,0.009068889,0.036829444
2015-01-03 05:30:00,0.0,0.0,0.153778333,0.086696111,0.000141667,7.8889e-05,5.8889e-05,1.5556e-05,0.011423889,0.004757778,0.013041667,0.009052778,0.035949444
2015-01-03 06:00:00,0.0,0.0,0.010852222,0.021131667,5.556e-06,4.5556e-05,4.3889e-05,1.5556e-05,0.01147,0.004773333,0.013147778,0.009061667,0.035601111
2015-01-03 06:30:00,0.0,0.0,0.147096111,0.064283333,0.000133889,7.8333e-05,5.7778e-05,1.5556e-05,0.011408333,0.004737778,0.012927222,0.009011667,0.036133889
2015-01-03 07:00:00,0.0,0.0,0.016324444,0.052166667,1.0556e-05,4.6667e-05,4.2778e-05,1.4444e-05,0.011281111,0.004688333,0.012760556,0.008906667,0.035378889
2015-01-03 07:30:00,0.0,0.0,0.132283333,0.023568889,0.000116111,7.5556e-05,5.6667e-05,1.6111e-05,0.011325556,0.004721111,0.012767222,0.008947222,0.035905556
2015-01-03 08:00:00,0.0,0.0,0.052907778,0.081147222,4.5e-05,5.3889e-05,4.5556e-05,1.6111e-05,0.011361111,0.004702778,0.012785,0.008898889,0.035627778
2015-01-03 08:30:00,0.0,0.0,0.099361111,0.022025,8.8889e-05,6.8333e-05,5.4444e-05,1.5e-05,0.011433889,0.004732778,0.012901111,0.008993889,0.036717222
2015-01-03 09:00:00,0.0,0.0,0.115076111,0.060738889,0.000108333,7.0556e-05,5.3889e-05,1.6667e-05,0.011287778,0.004689444,0.012690556,0.008876111,0.035818333
2015-01-03 09:30:00,0.0,0.0,0.171532222,0.056286111,0.000217778,8.3889e-05,6.0556e-05,1.5556e-05,0.011168333,0.004664444,0.012588333,0.00881,0.036529444
2015-01-03 10:00:00,0.0,0.0,0.202662222,0.030947222,0.000269444,9.1111e-05,6.5556e-05,1.7222e-05,0.011123333,0.004670556,0.012537222,0.008792222,0.034695
2015-01-03 10:30:00,0.0,0.0,0.129037778,0.072807778,0.00013,7.5556e-05,5.5556e-05,1.5e-05,0.011327222,0.004687778,0.012745,0.008887222,0.036973889
2015-01-03 11:00:00,0.0,0.0,0.247242222,0.023287778,0.000357222,0.000102222,7e-05,1.7222e-05,0.011363889,0.004727222,0.012770556,0.008946667,0.033832778
2015-01-03 11:30:00,0.0,0.0,0.156036667,0.063281667,0.000180556,7.8889e-05,5.8889e-05,1.5556e-05,0.011423333,0.004737222,0.012893889,0.00898,0.034997222
2015-01-03 12:00:00,0.0,0.0,0.164728333,0.057976667,0.0002,8.3889e-05,6.1667e-05,1.5e-05,0.011311111,0.0047,0.012788889,0.008907778,0.036391111
2015-01-03 12:30:00,0.0,0.0,0.205779444,0.030668333,0.000276667,8.9444e-05,6.2778e-05,1.6111e-05,0.01115,0.00466,0.012638333,0.008840556,0.032263889
2015-01-03 13:00:00,0.0,0.0,0.071013333,0.084861111,3.3889e-05,5.8889e-05,5e-05,1.5e-05,0.011213333,0.00466,0.012642778,0.008831667,0.036577778
2015-01-03 13:30:00,0.0,0.0,0.121764444,0.006855556,0.000106111,7.3333e-05,5.7778e-05,1.4444e-05,0.011271111,0.004688333,0.012636667,0.008856667,0.034601667
2015-01-03 14:00:00,0.0,0.0,0.008386667,0.080918889,3.333e-06,4.2778e-05,4e-05,1.5e-05,0.011395556,0.004697778,0.012883889,0.008898889,0.035206111
2015-01-03 14:30:00,0.0,0.0,0.147076111,0.037396111,0.000131667,7.9444e-05,5.8889e-05,1.6667e-05,0.011451111,0.004733889,0.012958333,0.008991111,0.035588889
2015-01-03 15:00:00,0.0,0.0,0.008346667,0.047262222,2.222e-06,4.3889e-05,4.1667e-05,1.4444e-05,0.011387222,0.0047,0.012914444,0.008923333,0.034833333
2015-01-03 15:30:00,0.0,0.0,0.145190556,0.068484444,0.000132222,7.6667e-05,5.7222e-05,1.6667e-05,0.011294444,0.004693333,0.012851111,0.008927778,0.035514444
2015-01-03 16:00:00,0.0,0.0,0.050376667,0.007476111,4.1111e-05,5.7222e-05,4.7222e-05,1.5e-05,0.011406111,0.004711667,0.012902222,0.008941111,0.034966111
2015-01-03 16:30:00,0.0,0.0,0.119417222,0.080852222,0.000107222,6.9444e-05,5.4444e-05,1.7222e-05,0.011327222,0.004672778,0.012755556,0.008872778,0.034568889
2015-01-03 17:00:00,0.0,0.0,0.107445556,0.036232222,0.000133333,6.9444e-05,5.3333e-05,1.6111e-05,0.011316111,0.004669444,0.012717778,0.008860556,0.034686111
2015-01-03 17:30:00,0.0,0.0,0.165376111,0.050962778,0.000197778,8.2778e-05,6.0556e-05,1.6111e-05,0.011312778,0.004667222,0.012707222,0.008874444,0.035633333
2015-01-03 18:00:00,0.0,0.0,0.244542778,0.065240556,0.000351111,0.000101111,6.8889e-05,1.7222e-05,0.011175556,0.004642778,0.012605,0.008813333,0.034638889
2015-01-03 18:30:00,0.0,0.0,0.11234,0.023771667,9.2778e-05,7.1111e-05,5.5556e-05,1.6667e-05,0.011202222,0.004644444,0.012642222,0.0088,0.034683333
2015-01-03 19:00:00,0.0,0.0,0.234058333,0.085986111,0.000343333,9.8889e-05,6.8889e-05,1.7222e-05,0.011330556,0.004688333,0.012680556,0.008908889,0.03517
2015-01-03 19:30:00,0.0,0.0,0.156855556,0.013007222,0.000178333,8.1111e-05,6.1667e-05,1.5556e-05,0.011277222,0.004698333,0.012706111,0.008902778,0.033956111
2015-01-03 20:00:00,0.0,0.0,0.180068333,0.078918333,0.000233889,8.6667e-05,6.4444e-05,1.5556e-05,0.011205,0.004681111,0.012681667,0.008883333,0.035715
2015-01-03 20:30:00,0.0,0.0,0.223058889,0.037359444,0.000312778,9.6667e-05,7e-05,1.5556e-05,0.01121,0.004705556,0.012735556,0.008917778,0.032987778
2015-01-03 21:00:00,0.0,0.0,0.136013889,0.135495,0.000153889,7.5556e-05,5.6667e-05,1.5e-05,0.011252778,0.004710556,0.012847222,0.008945556,0.036072222
2015-01-03 21:30:00,0.0,0.0,0.078200556,0.085559444,6.9444e-05,5.9444e-05,4.9444e-05,1.5556e-05,0.011355556,0.004725556,0.012956111,0.00897,0.034257222
2015-01-03 22:00:00,0.0,0.0,0.06395,0.109461667,5.8333e-05,5.5e-05,4.7222e-05,1.5e-05,0.01142,0.00474,0.013070556,0.009011667,0.034297778
2015-01-03 22:30:00,0.0,0.0,0.097371667,0.017641111,8.5556e-05,6.6667e-05,5.3333e-05,1.6111e-05,0.011471667,0.004787778,0.013178889,0.009090556,0.033766111
2015-01-03 23:00:00,0.0,0.0,0.062633333,0.084417778,5.3889e-05,5.3889e-05,4.6667e-05,1.5556e-05,0.011506111,0.004769444,0.013207778,0.009080556,0.034168333
2015-01-03 23:30:00,0.0,0.0,0.136207778,0.039113333,0.000118889,7.4444e-05,5.6111e-05,1.6111e-05,0.011384444,0.004753333,0.013023333,0.009049444,0.034115
2015-01-04 00:00:00,0.0,0.0,0.012737222,0.051391667,6.667e-06,4.3333e-05,4.1667e-05,1.4444e-05,0.011413889,0.004741667,0.013128889,0.009045,0.033701667
2015-01-04 00:30:00,0.0,0.0,0.155933333,0.07024,0.000142222,7.7778e-05,5.6667e-05,1.5556e-05,0.011461667,0.004745556,0.013096111,0.009094444,0.033941111
2015-01-04 01:00:00,0.0,0.0,0.092681667,0.018571667,0.000191667,6.4444e-05,5.3333e-05,1.5556e-05,0.011276111,0.004727778,0.012721667,0.008926667,0.033197222
2015-01-04 01:30:00,0.0,0.0,0.486881667,0.084883889,0.001097222,0.000163333,0.000104444,1.7222e-05,0.011247778,0.004753889,0.012637222,0.009012222,0.032638333
2015-01-04 02:00:00,0.0,0.0,0.156205556,0.026947222,0.000178889,7.7778e-05,6.0556e-05,1.5556e-05,0.011323889,0.004749444,0.012857222,0.00899,0.031998333
