Date & Time,use [kW],gen [kW],FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW],MasterLights [kW],DuctHeaterHRV [kW]
2016-01-01 14:00:00,0.0,0.0,0.144293333,0.059286111,0.000179444,0.000978889,0.000119444,2.2778e-05,0.007161667,0.004638889,0.014861111,0.013833333,4.8889e-05
2016-01-01 14:30:00,0.0,0.0,0.085456667,0.078306111,7e-05,0.001002222,8.8333e-05,1.4444e-05,0.007189444,0.004634444,0.014671667,0.013848889,3.7778e-05
2016-01-01 15:00:00,0.0,0.0,0.084761111,0.034566111,5.8889e-05,0.000973333,0.000135,1.8333e-05,0.007144444,0.004613333,0.008207222,0.013846667,5.2222e-05
2016-01-01 15:30:00,0.0,0.0,0.132441667,0.125888333,0.000180556,0.000970556,0.000165,2.7778e-05,0.007181111,0.004643889,0.008268333,0.013936111,5.9444e-05
2016-01-01 16:00:00,0.0,0.0,0.143773333,0.10854,0.000346111,0.001122222,0.000202222,3.1667e-05,0.008566111,0.004636111,0.00961,0.013861111,7.1667e-05
2016-01-01 16:30:00,0.0,0.0,0.097563333,0.115402222,0.000536111,0.000896111,0.000292778,5.0556e-05,0.009884444,0.004625556,0.010867222,0.013803889,8.6667e-05
2016-01-01 17:00:00,0.0,0.0,0.009219444,0.082973889,0.000195,0.008565,0.000276111,4.8889e-05,0.009887222,0.004645556,0.010889444,0.013846111,8e-05
2016-01-01 17:30:00,0.0,0.0,0.009268333,0.037642222,0.000165556,0.004343889,0.000220556,2.8333e-05,0.009977222,0.016843889,0.011015556,0.013860556,7.6111e-05
2016-01-01 18:00:00,0.0,0.0,0.027737222,0.102388333,0.000268333,0.000953333,0.000203889,2.1667e-05,0.010068889,0.02351,0.011148889,0.013937222,7.7222e-05
2016-01-01 18:30:00,0.0,0.0,0.059914444,0.011943333,0.000332778,0.001221111,0.00023,2.4444e-05,0.010081111,0.023582222,0.011163889,0.013981667,8.8889e-05
2016-01-01 19:00:00,0.0,0.0,0.129567222,0.116113889,0.000681667,0.000918333,0.000261667,3.1111e-05,0.015621111,0.027437778,0.014492222,0.013978889,9.3333e-05
2016-01-01 19:30:00,0.0,0.0,0.080868333,0.013962222,0.000391667,0.000902778,0.000258889,4.3333e-05,0.030575556,0.027049444,0.02753,0.026968889,8.5556e-05
2016-01-01 20:00:00,0.0,0.0,0.052756111,0.098895,0.000359444,0.00093,0.000245,5.4444e-05,0.022326111,0.006714444,0.021443889,0.016368333,6.1111e-05
2016-01-01 20:30:00,0.0,0.0,0.184420556,0.022802222,0.000823333,0.001106111,0.000345556,7.5e-05,0.016987222,0.004731667,0.018053889,0.014147222,9.7222e-05
2016-01-01 21:00:00,0.0,0.0,0.210198333,0.097728889,0.000966667,0.000888333,0.000334444,7.3333e-05,0.017120556,0.004749444,0.018223889,0.014235,9.6667e-05
2016-01-01 21:30:00,0.0,0.0,0.11591,0.035717222,0.000533333,0.000913333,0.000296667,6.3333e-05,0.017137778,0.004744444,0.018248333,0.014270556,8.2222e-05
2016-01-01 22:00:00,0.0,0.0,0.136466667,0.082967222,0.000662222,0.000911667,0.000296667,6.1667e-05,0.017172778,0.004767778,0.01829,0.014303333,8.1111e-05
2016-01-01 22:30:00,0.0,0.0,0.116840556,0.053536667,0.000558889,0.00091,0.000298889,6.2222e-05,0.017062778,0.00475,0.018145,0.014248889,7.7778e-05
2016-01-01 23:00:00,0.0,0.0,0.114991111,0.061319444,0.000199444,0.00098,0.000164444,3.5556e-05,0.015888333,0.004738889,0.018186111,0.014228889,4.8889e-05
2016-01-01 23:30:00,0.0,0.0,0.136625556,0.070966667,0.000188889,0.000967222,0.000204444,3.6111e-05,0.014306667,0.004970556,0.015586111,0.014368333,5.9444e-05
2016-01-02 00:00:00,0.0,0.0,0.082382778,0.044628333,9.6111e-05,0.00101,8.7222e-05,2.2222e-05,0.014246111,0.004703889,0.015536667,0.014166667,3.5e-05
2016-01-02 00:30:00,0.0,0.0,0.023665556,0.08455,3.0556e-05,0.000982778,0.000133889,2.7222e-05,0.013999444,0.004656111,0.015195556,0.014008889,3.6667e-05
2016-01-02 01:00:00,0.0,0.0,0.057956111,0.027180556,5e-05,0.001021111,4.3333e-05,1.3333e-05,0.014146111,0.004658333,0.015403889,0.013981111,2.5556e-05
2016-01-02 01:30:00,0.0,0.0,0.015597778,0.103055556,2.1667e-05,0.001038889,8.889e-06,7.778e-06,0.014075556,0.004627778,0.015314444,0.013869444,1.3333e-05
2016-01-02 02:00:00,0.0,0.0,0.054974444,0.008651111,3.2222e-05,0.001023333,4.4444e-05,1.2222e-05,0.014176111,0.004667222,0.015433889,0.014019444,2.5e-05
2016-01-02 02:30:00,0.0,0.0,0.023813889,0.115909444,3.2222e-05,0.001047778,1.2222e-05,8.889e-06,0.014233333,0.004678333,0.015542222,0.01405,1.5e-05
2016-01-02 03:00:00,0.0,0.0,0.051435556,0.010972222,5.1111e-05,0.001027778,4.0556e-05,1.2222e-05,0.0142,0.004681111,0.015485,0.014056111,2.5556e-05
2016-01-02 03:30:00,0.0,0.0,0.009678889,0.100950556,1.4444e-05,0.001045556,8.333e-06,6.111e-06,0.014137222,0.004653333,0.015405556,0.013957222,1.1667e-05
2016-01-02 04:00:00,0.0,0.0,0.276504444,0.024515,0.000694444,0.000951667,0.000153889,4e-05,0.014140556,0.004693333,0.015376667,0.014077778,6.9444e-05
2016-01-02 04:30:00,0.0,0.0,0.543341667,0.087741667,0.001458333,0.000866111,0.000293333,7.3889e-05,0.014051111,0.004704444,0.015208333,0.014087222,0.000116111
2016-01-02 05:00:00,0.0,0.0,0.657869444,0.040031111,0.001791111,0.000813333,0.000346667,9.2222e-05,0.013912778,0.004680556,0.015021667,0.013980556,0.00014
2016-01-02 05:30:00,0.0,0.0,0.598303889,0.070841111,0.001638333,0.000836111,0.000319444,8.6111e-05,0.013833889,0.004657778,0.014951667,0.013902222,0.000129444
2016-01-02 06:00:00,0.0,0.0,0.511666667,0.06571,0.001352222,0.000862778,0.000276667,7e-05,0.013833889,0.004617222,0.01493,0.013789444,0.000109444
2016-01-02 06:30:00,0.0,0.0,0.487103889,0.04654,0.001257222,0.000874444,0.000269444,7.1667e-05,0.014013889,0.004636667,0.015047778,0.013873889,0.000106667
2016-01-02 07:00:00,0.0,0.0,0.411832778,0.091679444,0.001051667,0.000913333,0.000218333,6e-05,0.014134444,0.004636667,0.015226667,0.013906667,8.8889e-05
2016-01-02 07:30:00,0.0,0.0,0.449820556,0.021381667,0.001122222,0.000870556,0.000282222,7.5e-05,0.014036111,0.004655556,0.015091667,0.013912222,0.000105556
2016-01-02 08:00:00,0.0,0.0,0.299117222,0.114548889,0.000746667,0.0012,0.000202222,4.8889e-05,0.013962778,0.004622222,0.015016667,0.013764444,7.1667e-05
2016-01-02 08:30:00,0.0,0.0,0.021317222,0.009864444,1.7222e-05,0.000956111,0.000184444,3.5556e-05,0.014053333,0.004664444,0.015167222,0.013948333,4.9444e-05
2016-01-02 09:00:00,0.0,0.0,0.025058333,0.104138889,3.2222e-05,0.000996111,0.000115,2.2222e-05,0.014149444,0.004651111,0.015289444,0.013905,3.2778e-05
2016-01-02 09:30:00,0.0,0.0,0.040034444,0.02827,3.3889e-05,0.000990556,0.000117222,1.3333e-05,0.009846667,0.007839444,0.011556667,0.019222222,5.2222e-05
2016-01-02 10:00:00,0.0,0.0,0.009766667,0.08402,1.4444e-05,0.001010556,6.4444e-05,4.444e-06,0.007227222,0.004620556,0.008426667,0.034502778,5.7778e-05
2016-01-02 10:30:00,0.0,0.0,0.068389444,0.045042778,5.7222e-05,0.006356667,0.000156667,2e-05,0.007195,0.004651111,0.008316111,0.013993333,6e-05
2016-01-02 11:00:00,0.0,0.0,0.039928333,0.065922778,3.8889e-05,0.002768333,0.000190556,2.6111e-05,0.007168889,0.004619444,0.008282778,0.013931111,6.1667e-05
2016-01-02 11:30:00,0.0,0.0,0.037321667,0.058662778,5.1111e-05,0.000796111,0.000418889,7.2222e-05,0.007063333,0.004544444,0.008071111,0.013682778,0.000113333
2016-01-02 12:00:00,0.0,0.0,0.223623333,0.048304444,0.000580556,0.000853889,0.00033,5.8889e-05,0.007142222,0.004630556,0.008211667,0.013952222,0.000112222
2016-01-02 12:30:00,0.0,0.0,0.54852,0.080584444,0.001472778,0.001816111,0.000381667,8.4444e-05,0.007117778,0.004676111,0.008156111,0.014014444,0.000151111
2016-01-02 13:00:00,0.0,0.0,0.545375556,0.030211667,0.001432778,0.001217222,0.000378889,8.9444e-05,0.007105,0.00469,0.012107778,0.013995,0.000145556
2016-01-02 13:30:00,0.0,0.0,0.548946667,0.108361111,0.001479444,0.001068333,0.000362778,8.5e-05,0.007128333,0.004692222,0.014693889,0.014097222,0.000132778
2016-01-02 14:00:00,0.0,0.0,0.406804444,0.008016667,0.000993889,0.000857778,0.000315,7.1111e-05,0.007111667,0.004676111,0.014643889,0.013933333,0.000116111
2016-01-02 14:30:00,0.0,0.0,0.472283333,0.111984444,0.001248889,0.00084,0.000347778,7.7222e-05,0.007098333,0.004661667,0.009867222,0.013948333,0.000131111
2016-01-02 15:00:00,0.0,0.0,0.455192222,0.142056111,0.001218333,0.000836111,0.000338333,6.8333e-05,0.007106111,0.00972,0.008117778,0.017896667,0.000138889
2016-01-02 15:30:00,0.0,0.0,0.491197222,0.090010556,0.0013,0.001153333,0.000336111,7.2778e-05,0.007066667,0.00581,0.008061667,0.014676667,0.000136667
2016-01-02 16:00:00,0.0,0.0,0.162312222,0.117703333,0.000408333,0.000946111,0.000185556,3.3333e-05,0.008493889,0.005275556,0.009455556,0.014069444,6.7778e-05
2016-01-02 16:30:00,0.0,0.0,0.009546667,0.114126111,2e-05,0.000997222,9.3333e-05,1.3333e-05,0.009999444,0.004595556,0.011088333,0.016045556,3.6667e-05
2016-01-02 17:00:00,0.0,0.0,0.037547222,0.047091667,3.6111e-05,0.000996111,0.000132222,1.8889e-05,0.010198889,0.005572778,0.011355556,0.019086111,5.2222e-05
2016-01-02 17:30:00,0.0,0.0,0.009742778,0.084479444,1.8889e-05,0.001223333,0.000112222,6.667e-06,0.010202222,0.019137222,0.011345,0.013979444,4.8333e-05
2016-01-02 18:00:00,0.0,0.0,0.051518333,0.065434444,6e-05,0.001011667,8.6667e-05,2.778e-06,0.010273889,0.026062222,0.011417222,0.014063333,5.3333e-05
2016-01-02 18:30:00,0.0,0.0,0.079618333,0.064592778,7.8889e-05,0.001008333,9.6667e-05,2.778e-06,0.010299444,0.026461667,0.011428333,0.014078889,5.6667e-05
2016-01-02 19:00:00,0.0,0.0,0.037925,0.071322222,4.5556e-05,0.001018889,7.9444e-05,5.556e-06,0.015171667,0.032253333,0.014147222,0.01685,5.1667e-05
2016-01-02 19:30:00,0.0,0.0,0.028575,0.061362778,3.7778e-05,0.000985556,0.000136111,6.667e-06,0.031086111,0.043785556,0.027875556,0.020926667,4.9444e-05
2016-01-02 20:00:00,0.0,0.0,0.080164444,0.088302222,9.8889e-05,0.000963333,0.000183333,3.6111e-05,0.024186111,0.005716667,0.023860556,0.027403889,5e-05
2016-01-02 20:30:00,0.0,0.0,0.134272778,0.039547222,0.000142222,0.000957222,0.000217778,4.4444e-05,0.017117222,0.00473,0.018281667,0.014165,5.3333e-05
2016-01-02 21:00:00,0.0,0.0,0.113141667,0.115207222,0.000152778,0.000975556,0.000182778,4e-05,0.017090556,0.004717222,0.018256667,0.014121667,4.5556e-05
2016-01-02 21:30:00,0.0,0.0,0.152572222,0.012062778,0.000202778,0.000943333,0.000217778,4.8333e-05,0.017106667,0.004719444,0.018282222,0.014185556,5.7222e-05
2016-01-02 22:00:00,0.0,0.0,0.089487222,0.116408333,9.3333e-05,0.001252778,0.000157222,3.3889e-05,0.017032222,0.004677222,0.018188889,0.014053333,4.1111e-05
2016-01-02 22:30:00,0.0,0.0,0.112777778,0.021178889,0.000111111,0.000951111,0.0002,4.3333e-05,0.017017778,0.004707222,0.018172778,0.014155556,5.3889e-05
2016-01-02 23:00:00,0.0,0.0,0.160146111,0.111626111,0.000278333,0.00098,0.000139444,3.2222e-05,0.015972778,0.004686667,0.018201667,0.01404,4.2778e-05
2016-01-02 23:30:00,0.0,0.0,0.086044444,0.038523333,6.6111e-05,0.000955556,0.000199444,4e-05,0.014040556,0.004697222,0.015346111,0.014156667,5.3333e-05
2016-01-03 00:00:00,0.0,0.0,0.106993889,0.093627222,0.000146111,0.001016667,7.2222e-05,1.7778e-05,0.014202778,0.004687222,0.015575556,0.014101667,3.2222e-05
2016-01-03 00:30:00,0.0,0.0,0.029503333,0.0515,4.0556e-05,0.000996111,0.00014,2.5e-05,0.014096111,0.004701111,0.015439444,0.014152222,4.0556e-05
2016-01-03 01:00:00,0.0,0.0,0.009921667,0.078572778,1.2778e-05,0.001048333,3.9444e-05,7.778e-06,0.014294444,0.004718889,0.015744444,0.014300556,2e-05
2016-01-03 01:30:00,0.0,0.0,0.041366111,0.065918333,4.8889e-05,0.001052778,3.2222e-05,1.2222e-05,0.014361667,0.004733889,0.015828333,0.014258333,2.2778e-05
2016-01-03 02:00:00,0.0,0.0,0.024664444,0.064028889,2.5e-05,0.001061111,1.5556e-05,1e-05,0.014398889,0.004742222,0.015880556,0.014290556,1.7222e-05
2016-01-03 02:30:00,0.0,0.0,0.061061111,0.077703889,5.7222e-05,0.001042222,4e-05,1.1111e-05,0.014255556,0.004717778,0.015675,0.014168889,2.3889e-05
2016-01-03 03:00:00,0.0,0.0,0.020807778,0.051865,1.8889e-05,0.001052222,1.6667e-05,6.667e-06,0.014252222,0.004710556,0.015679444,0.014148333,1.6111e-05
2016-01-03 03:30:00,0.0,0.0,0.035983333,0.091462222,4.3889e-05,0.001051667,2.0556e-05,7.778e-06,0.014217222,0.004699444,0.015627778,0.014105,1.8889e-05
2016-01-03 04:00:00,0.0,0.0,0.250676667,0.036803333,0.000591667,0.000973889,0.000143333,3.8333e-05,0.014157778,0.004718889,0.015521667,0.014163889,6.2222e-05
2016-01-03 04:30:00,0.0,0.0,0.550317778,0.106964444,0.001492222,0.000888333,0.00029,7.5e-05,0.014111667,0.004732778,0.015412778,0.014185,0.000114444
2016-01-03 05:00:00,0.0,0.0,0.712865556,0.021142778,0.001952222,0.000820556,0.000384444,0.000108889,0.013982778,0.004721667,0.015211667,0.014162222,0.000153333
2016-01-03 05:30:00,0.0,0.0,0.751268889,0.114442778,0.002127778,0.000814444,0.000392778,0.000114444,0.013961667,0.004713333,0.015182778,0.014109444,0.000153889
2016-01-03 06:00:00,0.0,0.0,0.756084444,0.024797222,0.002083889,0.000798333,0.000411667,0.000122222,0.013936111,0.004708889,0.015153889,0.014118889,0.00016
2016-01-03 06:30:00,0.0,0.0,0.645743889,0.103055,0.001760556,0.00084,0.000366667,0.000102778,0.014019444,0.004683333,0.015146111,0.014057222,0.000134444
2016-01-03 07:00:00,0.0,0.0,0.689608889,0.050786111,0.001882222,0.000796111,0.000428889,0.000122222,0.014004444,0.004694444,0.015116111,0.014105556,0.000156111
2016-01-03 07:30:00,0.0,0.0,0.472,0.078363889,0.001228333,0.000855556,0.000338889,9.2222e-05,0.014157222,0.004698333,0.015330556,0.014126667,0.000114444
2016-01-03 08:00:00,0.0,0.0,0.334683889,0.064923889,0.000906111,0.001388889,0.000281667,7.4444e-05,0.014012222,0.005106667,0.015155556,0.014015556,9.5e-05
2016-01-03 08:30:00,0.0,0.0,0.025880556,0.066956111,3.2778e-05,0.0013,0.000109444,2.6111e-05,0.014063889,0.004602222,0.015269444,0.013828889,3.2222e-05
2016-01-03 09:00:00,0.0,0.0,0.023587222,0.081761111,3.0556e-05,0.000994444,0.000102222,2.1667e-05,0.014038333,0.004687778,0.015218333,0.013947778,2.6111e-05
2016-01-03 09:30:00,0.0,0.0,0.038250556,0.048025556,4.4444e-05,0.001,0.000107222,1.1667e-05,0.008392778,0.009694444,0.009679444,0.017897778,5.0556e-05
2016-01-03 10:00:00,0.0,0.0,0.009559444,0.092009444,1.6111e-05,0.001011111,7.3333e-05,0.0,0.006172222,0.010422222,0.007423889,0.016645,4.3333e-05
2016-01-03 10:30:00,0.0,0.0,0.042494444,0.037241111,3.7778e-05,0.001014444,4.1667e-05,2.222e-06,0.005216111,0.004543889,0.006333333,0.013735,3.3333e-05
2016-01-03 11:00:00,0.0,0.0,0.077732222,0.104737222,9.1667e-05,0.001003889,7e-05,6.667e-06,0.005215,0.004558889,0.006324444,0.013775,4.1111e-05
2016-01-03 11:30:00,0.0,0.0,0.067081667,0.023126111,5.3889e-05,0.001012778,4.1111e-05,3.333e-06,0.005222222,0.004562778,0.006333333,0.013787222,3.7222e-05
2016-01-03 12:00:00,0.0,0.0,0.097972778,0.161377778,0.00021,0.001026111,2e-05,5.56e-07,0.005224444,0.004563889,0.006388889,0.013763889,3.3333e-05
2016-01-03 12:30:00,0.0,0.0,0.170044444,0.071708889,0.000265,0.000993333,8.8333e-05,1.6111e-05,0.005214444,0.004616667,0.012903889,0.013835,4.8333e-05
2016-01-03 13:00:00,0.0,0.0,0.142551111,0.11832,0.000223889,0.000989444,8.6111e-05,1.5e-05,0.005186111,0.004593333,0.012740556,0.013721667,4.2222e-05
2016-01-03 13:30:00,0.0,0.0,0.084847222,0.114252778,8.5556e-05,0.001002222,5.6667e-05,8.889e-06,0.005183333,0.004585,0.012741111,0.013695556,3.2778e-05
2016-01-03 14:00:00,0.0,0.0,0.166617778,0.081937222,0.000258889,0.001331667,9.2778e-05,1.0556e-05,0.005212222,0.007189444,0.011159444,0.017218333,5.4444e-05
2016-01-03 14:30:00,0.0,0.0,0.171149444,0.047112222,0.000248333,0.001361667,9.4444e-05,1.2222e-05,0.005213333,0.004600556,0.006323333,0.013855556,5.4444e-05
2016-01-03 15:00:00,0.0,0.0,0.098,0.114432778,0.000114444,0.001030556,1.6111e-05,2.222e-06,0.005237778,0.004591667,0.006403889,0.013852778,3.3333e-05
2016-01-03 15:30:00,0.0,0.0,0.125007778,0.019202222,0.000129444,0.001011667,5.6111e-05,6.111e-06,0.005243889,0.004611111,0.0064,0.013924444,4.5e-05
2016-01-03 16:00:00,0.0,0.0,0.072297222,0.110838889,9.2778e-05,0.001009444,7.0556e-05,1e-05,0.005212778,0.004588889,0.006326667,0.013801667,4.3889e-05
2016-01-03 16:30:00,0.0,0.0,0.155710556,0.050360556,0.000233889,0.000976667,0.000136111,2.1667e-05,0.005198333,0.004595,0.006306111,0.013839444,6.1111e-05
2016-01-03 17:00:00,0.0,0.0,0.030714444,0.078276111,3.8333e-05,0.000997222,0.000113889,1.3889e-05,0.00521,0.004598889,0.006345,0.01389,4.6111e-05
2016-01-03 17:30:00,0.0,0.0,0.035388889,0.073958889,4.9444e-05,0.00124,0.00011,1.4444e-05,0.005208889,0.004577778,0.006336667,0.013766111,4.4444e-05
2016-01-03 18:00:00,0.0,0.0,0.045927778,0.055838889,5.2778e-05,0.001007778,6.5556e-05,5.556e-06,0.005209444,0.004595,0.006347778,0.013789444,3.9444e-05
2016-01-03 18:30:00,0.0,0.0,0.082533889,0.100846111,0.000131667,0.001057222,0.000108333,1.5556e-05,0.005210556,0.004607778,0.006345,0.013843333,5.1111e-05
2016-01-03 19:00:00,0.0,0.0,0.133091111,0.026058889,0.000170556,0.000993889,8.6667e-05,7.778e-06,0.010038889,0.016903889,0.009382222,0.015022778,5.5e-05
2016-01-03 19:30:00,0.0,0.0,0.134880556,0.115004444,0.000218333,0.00098,9.1667e-05,8.333e-06,0.023253333,0.021238889,0.021551111,0.026242222,5.0556e-05
2016-01-03 20:00:00,0.0,0.0,0.151466111,0.022872222,0.000218889,0.000983889,0.000116111,2.7222e-05,0.013225,0.004667222,0.013373333,0.013994444,4.7778e-05
2016-01-03 20:30:00,0.0,0.0,0.221592222,0.106360556,0.000454444,0.000975556,0.000142222,3e-05,0.012233889,0.004686111,0.013530556,0.014095,5.5556e-05
2016-01-03 21:00:00,0.0,0.0,0.168863889,0.054631667,0.000240556,0.000991111,0.00012,2.7222e-05,0.012278889,0.004692778,0.013602778,0.014161111,4.8333e-05
2016-01-03 21:30:00,0.0,0.0,0.202101667,0.07497,0.000375,0.000985556,0.000141111,3e-05,0.012286111,0.004705,0.013612222,0.014239444,5.4444e-05
2016-01-03 22:00:00,0.0,0.0,0.243516111,0.080635556,0.000537222,0.00196,0.000162778,3.3889e-05,0.012253889,0.004707778,0.013544444,0.014224444,6.1667e-05
2016-01-03 22:30:00,0.0,0.0,0.203642222,0.052103333,0.000356667,0.000918889,0.000293889,6.1111e-05,0.012149444,0.004748889,0.013405,0.014378889,8.5e-05
2016-01-03 23:00:00,0.0,0.0,0.212366111,0.105873333,0.000447778,0.000990556,0.00013,3e-05,0.012204444,0.004691111,0.013489444,0.014146667,5.2778e-05
2016-01-03 23:30:00,0.0,0.0,0.172551667,0.025932778,0.000242222,0.000952222,0.000237222,4.6667e-05,0.012203889,0.004748889,0.013483333,0.014398333,7.1111e-05
2016-01-04 00:00:00,0.0,0.0,0.139788889,0.116216667,0.000202222,0.001032222,7.7222e-05,2e-05,0.012341111,0.004733333,0.013703333,0.014316667,3.7222e-05
2016-01-04 00:30:00,0.0,0.0,0.138616667,0.016306111,0.000187222,0.001018889,8.8333e-05,1.9444e-05,0.012271667,0.004718889,0.013596111,0.014259444,4.1667e-05
2016-01-04 01:00:00,0.0,0.0,0.080551667,0.117282778,8.3333e-05,0.001055,3.1667e-05,1.2222e-05,0.012305,0.004714444,0.013643889,0.014226667,2.5556e-05
2016-01-04 01:30:00,0.0,0.0,0.144331111,0.035902222,0.000231111,0.001028889,8.5556e-05,2.0556e-05,0.012304444,0.004731111,0.013638889,0.014294444,4.2778e-05
2016-01-04 02:00:00,0.0,0.0,0.080438333,0.095807778,7.2778e-05,0.001051667,3.7222e-05,1.1111e-05,0.012285,0.004716111,0.013621667,0.014227778,2.6667e-05
2016-01-04 02:30:00,0.0,0.0,0.10619,0.051310556,0.000108333,0.001040556,5.7778e-05,1.6667e-05,0.012290556,0.004708333,0.013617778,0.014255556,3.4444e-05
2016-01-04 03:00:00,0.0,0.0,0.106824444,0.080642778,0.000122778,0.001046667,5.3333e-05,1.2222e-05,0.012351111,0.004726111,0.013700556,0.014336667,3.2778e-05
